Full Name,Short Name,Date,Sell Price,Buy Price,Number of Purchases,Number of Sales
Polkadot,DOT,2023-02-24 10:35:47.337197,62845.27,61170.48,716,194
Binance Coin,BNB,2023-02-24 10:35:47.337197,12157.88,11668.61,629,625
Dogecoin,DOGE,2023-02-24 10:35:47.337197,19266.23,18363.7,330,315
Bitcoin,BTC,2023-02-25 10:35:47.337197,48912.48,46923.56,628,553
Ethereum,ETH,2023-02-25 10:35:47.337197,4041.85,4001.33,778,625
Ripple,XRP,2023-02-25 10:35:47.337197,10811.07,10570.81,681,662
Litecoin,LTC,2023-02-25 10:35:47.337197,30978.55,30014.79,272,458
Cardano,ADA,2023-02-25 10:35:47.337197,25150.77,24294.57,466,490
Polkadot,DOT,2023-02-25 10:35:47.337197,76227.48,75412.11,372,448
Binance Coin,BNB,2023-02-25 10:35:47.337197,90980.1,89997.07,138,95
Dogecoin,DOGE,2023-02-25 10:35:47.337197,32380.7,30922.89,668,757
Bitcoin,BTC,2023-02-26 10:35:47.337197,98705.58,96006.01,405,654
Ethereum,ETH,2023-02-26 10:35:47.337197,34361.1,33573.2,583,442
Ripple,XRP,2023-02-26 10:35:47.337197,38498.19,37419.38,256,137
Litecoin,LTC,2023-02-26 10:35:47.337197,25042.95,23990.82,625,126
Cardano,ADA,2023-02-26 10:35:47.337197,10639.59,10387.42,152,557
Polkadot,DOT,2023-02-26 10:35:47.337197,21297.51,20496.03,651,797
Binance Coin,BNB,2023-02-26 10:35:47.337197,57876.82,55901.49,615,443
Dogecoin,DOGE,2023-02-26 10:35:47.337197,10779.28,10318.95,621,723
Bitcoin,BTC,2023-02-27 10:35:47.337197,97026.27,92319.22,836,380
Ethereum,ETH,2023-02-27 10:35:47.337197,36461.8,35606.77,380,150
Ripple,XRP,2023-02-27 10:35:47.337197,24368.26,24011.7,318,846
Litecoin,LTC,2023-02-27 10:35:47.337197,45066.91,43577.3,693,694
Cardano,ADA,2023-02-27 10:35:47.337197,6035.79,5909.7,961,892
Polkadot,DOT,2023-02-27 10:35:47.337197,13780.5,13249.72,924,140
Binance Coin,BNB,2023-02-27 10:35:47.337197,113717.51,112283.79,108,300
Dogecoin,DOGE,2023-02-27 10:35:47.337197,51301.58,49391.89,345,126
Bitcoin,BTC,2023-02-28 10:35:47.337197,78246.14,76643.2,187,91
Ethereum,ETH,2023-02-28 10:35:47.337197,47071.22,46227.84,343,164
Ripple,XRP,2023-02-28 10:35:47.337197,4177.53,4124.44,195,516
Litecoin,LTC,2023-02-28 10:35:47.337197,1434.63,1393.68,374,789
Cardano,ADA,2023-02-28 10:35:47.337197,27597.16,26292.84,265,473
Polkadot,DOT,2023-02-28 10:35:47.337197,28716.5,28365.88,582,160
Binance Coin,BNB,2023-02-28 10:35:47.337197,32169.8,31662.45,194,342
Dogecoin,DOGE,2023-02-28 10:35:47.337197,2048.06,1988.4,764,565
Bitcoin,BTC,2023-03-01 10:35:47.337197,50747.4,48722.72,612,704
Ethereum,ETH,2023-03-01 10:35:47.337197,81577.74,80515.99,648,816
Ripple,XRP,2023-03-01 10:35:47.337197,13345.24,13034.72,814,697
Litecoin,LTC,2023-03-01 10:35:47.337197,72287.93,69848.55,689,333
Cardano,ADA,2023-03-01 10:35:47.337197,69925.21,68349.12,941,660
Polkadot,DOT,2023-03-01 10:35:47.337197,80480.18,78206.86,398,790
Binance Coin,BNB,2023-03-01 10:35:47.337197,75205.05,74078.61,629,51
Dogecoin,DOGE,2023-03-01 10:35:47.337197,9283.91,8905.75,787,118
Bitcoin,BTC,2023-03-02 10:35:47.337197,11600.7,11349.91,789,581
Ethereum,ETH,2023-03-02 10:35:47.337197,61743.28,60098.82,167,190
Ripple,XRP,2023-03-02 10:35:47.337197,17993.19,17405.16,498,881
Litecoin,LTC,2023-03-02 10:35:47.337197,18845.26,18057.81,975,312
Cardano,ADA,2023-03-02 10:35:47.337197,11831.28,11697.98,169,681
Polkadot,DOT,2023-03-02 10:35:47.337197,59002.04,57565.77,502,345
Binance Coin,BNB,2023-03-02 10:35:47.337197,25255.24,24763.26,479,764
Dogecoin,DOGE,2023-03-02 10:35:47.337197,40887.86,40135.73,454,83
Bitcoin,BTC,2023-03-03 10:35:47.337197,7923.94,7826.76,949,755
Ethereum,ETH,2023-03-03 10:35:47.337197,52887.04,50801.45,108,404
Ripple,XRP,2023-03-03 10:35:47.337197,62618.86,61364.14,869,485
Litecoin,LTC,2023-03-03 10:35:47.337197,8617.57,8490.17,711,186
Cardano,ADA,2023-03-03 10:35:47.337197,44007.47,43375.34,622,658
Polkadot,DOT,2023-03-03 10:35:47.337197,39924.21,38641.51,825,651
Binance Coin,BNB,2023-03-03 10:35:47.337197,46867.12,46397.86,839,285
Dogecoin,DOGE,2023-03-03 10:35:47.337197,33400.31,32225.07,473,853
Bitcoin,BTC,2023-03-04 10:35:47.337197,68179.72,66764.33,167,805
Ethereum,ETH,2023-03-04 10:35:47.337197,49154.94,47938.68,613,713
Ripple,XRP,2023-03-04 10:35:47.337197,48670.77,46295.61,222,124
Litecoin,LTC,2023-03-04 10:35:47.337197,14174.98,13542.67,288,251
Cardano,ADA,2023-03-04 10:35:47.337197,41344.36,39456.37,298,786
Polkadot,DOT,2023-03-04 10:35:47.337197,13173.75,12894.6,224,688
Binance Coin,BNB,2023-03-04 10:35:47.337197,40008.14,38657.73,317,522
Dogecoin,DOGE,2023-03-04 10:35:47.337197,20400.97,19469.06,719,874
Bitcoin,BTC,2023-03-05 10:35:47.337197,10407.98,10193.94,547,452
Ethereum,ETH,2023-03-05 10:35:47.337197,31803.74,30877.31,249,511
Ripple,XRP,2023-03-05 10:35:47.337197,8417.06,8055.66,985,173
Litecoin,LTC,2023-03-05 10:35:47.337197,27453.5,26261.88,583,812
Cardano,ADA,2023-03-05 10:35:47.337197,20657.47,19874.08,260,480
Polkadot,DOT,2023-03-05 10:35:47.337197,10218.07,9925.8,487,752
Binance Coin,BNB,2023-03-05 10:35:47.337197,47146.67,46622.32,811,631
Dogecoin,DOGE,2023-03-05 10:35:47.337197,75765.3,72795.21,461,875
Bitcoin,BTC,2023-03-06 10:35:47.337197,24740.73,23763.59,442,239
Ethereum,ETH,2023-03-06 10:35:47.337197,10162.43,9661.08,488,768
Ripple,XRP,2023-03-06 10:35:47.337197,18364.35,17763.88,388,392
Litecoin,LTC,2023-03-06 10:35:47.337197,48241.3,47332.13,931,291
Cardano,ADA,2023-03-06 10:35:47.337197,23554.38,22436.16,787,898
Polkadot,DOT,2023-03-06 10:35:47.337197,37921.68,36668.4,584,580
Binance Coin,BNB,2023-03-06 10:35:47.337197,52283.38,51111.18,519,568
Dogecoin,DOGE,2023-03-06 10:35:47.337197,8655.43,8389.93,299,239
Bitcoin,BTC,2023-03-07 10:35:47.337197,5668.78,5554.88,928,578
Ethereum,ETH,2023-03-07 10:35:47.337197,59461.04,58133.64,905,590
Ripple,XRP,2023-03-07 10:35:47.337197,66977.56,64151.48,953,674
Litecoin,LTC,2023-03-07 10:35:47.337197,18001.17,17114.35,240,713
Cardano,ADA,2023-03-07 10:35:47.337197,44245.52,42231.85,685,648
Polkadot,DOT,2023-03-07 10:35:47.337197,81016.56,79257.51,520,812
Binance Coin,BNB,2023-03-07 10:35:47.337197,60012.21,58743.07,346,187
Dogecoin,DOGE,2023-03-07 10:35:47.337197,3883.17,3724.97,604,732
Bitcoin,BTC,2023-03-08 10:35:47.337197,11818.79,11642.42,178,185
Ethereum,ETH,2023-03-08 10:35:47.337197,35721.36,34941.4,264,127
Ripple,XRP,2023-03-08 10:35:47.337197,37097.16,35245.72,395,106
Litecoin,LTC,2023-03-08 10:35:47.337197,77825.32,76196.45,718,679
Cardano,ADA,2023-03-08 10:35:47.337197,8880.6,8675.84,738,284
Polkadot,DOT,2023-03-08 10:35:47.337197,45470.11,44221.25,428,833
Binance Coin,BNB,2023-03-08 10:35:47.337197,74838.16,73448.22,970,591
Dogecoin,DOGE,2023-03-08 10:35:47.337197,81641.82,79686.83,304,610
Bitcoin,BTC,2023-03-09 10:35:47.337197,19725.61,19172.88,775,661
Ethereum,ETH,2023-03-09 10:35:47.337197,87401.69,85924.64,214,283
Ripple,XRP,2023-03-09 10:35:47.337197,14803.3,14548.58,429,266
Litecoin,LTC,2023-03-09 10:35:47.337197,3148.47,3075.73,802,686
Cardano,ADA,2023-03-09 10:35:47.337197,4674.19,4449.96,340,753
Polkadot,DOT,2023-03-09 10:35:47.337197,24067.99,23174.47,512,731
Binance Coin,BNB,2023-03-09 10:35:47.337197,48572.43,47326.57,838,863
Dogecoin,DOGE,2023-03-09 10:35:47.337197,53061.24,51312.39,911,566
Bitcoin,BTC,2023-03-10 10:35:47.337197,68524.63,65675.45,217,723
Ethereum,ETH,2023-03-10 10:35:47.337197,64642.2,63350.7,900,568
Ripple,XRP,2023-03-10 10:35:47.337197,33817.08,32826.29,447,265
Litecoin,LTC,2023-03-10 10:35:47.337197,38471.61,37026.94,950,116
Cardano,ADA,2023-03-10 10:35:47.337197,37218.26,35726.69,649,91
Polkadot,DOT,2023-03-10 10:35:47.337197,14463.66,14248.07,535,709
Binance Coin,BNB,2023-03-10 10:35:47.337197,18534.72,18228.14,198,647
Dogecoin,DOGE,2023-03-10 10:35:47.337197,13488.09,13149.96,921,710
Bitcoin,BTC,2023-03-11 10:35:47.337197,40156.63,39238.54,483,657
Ethereum,ETH,2023-03-11 10:35:47.337197,37546.67,36331.56,704,300
Ripple,XRP,2023-03-11 10:35:47.337197,1019.82,993.14,870,578
Litecoin,LTC,2023-03-11 10:35:47.337197,1312.1,1249.41,399,742
Cardano,ADA,2023-03-11 10:35:47.337197,22202.59,21547.53,107,604
Polkadot,DOT,2023-03-11 10:35:47.337197,44352.47,43608.17,670,428
Binance Coin,BNB,2023-03-11 10:35:47.337197,32562.34,31613.35,702,405
Dogecoin,DOGE,2023-03-11 10:35:47.337197,37669.1,36230.49,214,821
Bitcoin,BTC,2023-03-12 10:35:47.337197,86446.09,85458.38,549,597
Ethereum,ETH,2023-03-12 10:35:47.337197,17883.71,17271.53,483,415
Ripple,XRP,2023-03-12 10:35:47.337197,49425.05,47899.88,336,803
Litecoin,LTC,2023-03-12 10:35:47.337197,21348.93,20463.75,439,52
Cardano,ADA,2023-03-12 10:35:47.337197,35213.32,34385.69,206,717
Polkadot,DOT,2023-03-12 10:35:47.337197,7386.38,7286.43,690,512
Binance Coin,BNB,2023-03-12 10:35:47.337197,71158.31,69179.05,589,419
Dogecoin,DOGE,2023-03-12 10:35:47.337197,12626.56,12103.96,445,706
Bitcoin,BTC,2023-03-13 10:35:47.337197,18749.54,18280.81,511,733
Ethereum,ETH,2023-03-13 10:35:47.337197,74351.37,71354.86,209,61
Ripple,XRP,2023-03-13 10:35:47.337197,27124.5,26011.84,913,754
Litecoin,LTC,2023-03-13 10:35:47.337197,87811.28,85364.71,683,642
Cardano,ADA,2023-03-13 10:35:47.337197,114118.63,112604.8,237,448
Polkadot,DOT,2023-03-13 10:35:47.337197,10666.8,10161.93,615,421
Binance Coin,BNB,2023-03-13 10:35:47.337197,7350.63,7044.24,178,352
Dogecoin,DOGE,2023-03-13 10:35:47.337197,1646.88,1582.67,926,810
Bitcoin,BTC,2023-03-14 10:35:47.337197,42180.13,40512.0,217,189
Ethereum,ETH,2023-03-14 10:35:47.337197,9342.42,9076.98,782,540
Ripple,XRP,2023-03-14 10:35:47.337197,47587.73,45595.3,326,134
Litecoin,LTC,2023-03-14 10:35:47.337197,40766.16,39202.61,650,847
Cardano,ADA,2023-03-14 10:35:47.337197,36635.79,35602.24,959,362
Polkadot,DOT,2023-03-14 10:35:47.337197,108511.55,106196.47,179,739
Binance Coin,BNB,2023-03-14 10:35:47.337197,41841.92,40596.5,826,850
Dogecoin,DOGE,2023-03-14 10:35:47.337197,84279.84,81933.15,102,458
Bitcoin,BTC,2023-03-15 10:35:47.337197,4697.05,4521.79,695,874
Ethereum,ETH,2023-03-15 10:35:47.337197,5681.36,5458.43,567,136
Ripple,XRP,2023-03-15 10:35:47.337197,9393.97,9119.0,671,215
Litecoin,LTC,2023-03-15 10:35:47.337197,32981.46,31768.09,525,480
Cardano,ADA,2023-03-15 10:35:47.337197,11393.48,11121.61,505,732
Polkadot,DOT,2023-03-15 10:35:47.337197,71079.18,68517.31,447,235
Binance Coin,BNB,2023-03-15 10:35:47.337197,81013.49,79705.24,479,740
Dogecoin,DOGE,2023-03-15 10:35:47.337197,34290.39,33572.95,262,625
Bitcoin,BTC,2023-03-16 10:35:47.337197,111760.65,108757.91,664,164
Ethereum,ETH,2023-03-16 10:35:47.337197,4722.65,4551.11,774,252
Ripple,XRP,2023-03-16 10:35:47.337197,101027.99,97619.58,271,434
Litecoin,LTC,2023-03-16 10:35:47.337197,2273.37,2216.81,704,291
Cardano,ADA,2023-03-16 10:35:47.337197,53931.14,53098.66,237,801
Polkadot,DOT,2023-03-16 10:35:47.337197,71121.77,69352.92,484,720
Binance Coin,BNB,2023-03-16 10:35:47.337197,15999.97,15286.96,988,465
Dogecoin,DOGE,2023-03-16 10:35:47.337197,51043.58,49427.16,562,860
Bitcoin,BTC,2023-03-17 10:35:47.337197,63240.14,62593.68,998,600
Ethereum,ETH,2023-03-17 10:35:47.337197,63523.82,60897.02,157,694
Ripple,XRP,2023-03-17 10:35:47.337197,2879.24,2772.83,290,407
Litecoin,LTC,2023-03-17 10:35:47.337197,6038.46,5815.97,493,110
Cardano,ADA,2023-03-17 10:35:47.337197,59940.88,58448.13,583,235
Polkadot,DOT,2023-03-17 10:35:47.337197,48979.14,46545.86,506,220
Binance Coin,BNB,2023-03-17 10:35:47.337197,54324.47,53378.9,516,659
Dogecoin,DOGE,2023-03-17 10:35:47.337197,13629.37,13211.56,209,512
Bitcoin,BTC,2023-03-18 10:35:47.337197,46103.3,44714.67,340,394
Ethereum,ETH,2023-03-18 10:35:47.337197,67947.26,64784.33,826,846
Ripple,XRP,2023-03-18 10:35:47.337197,79596.55,76445.15,381,185
Litecoin,LTC,2023-03-18 10:35:47.337197,10398.37,9972.54,947,483
Cardano,ADA,2023-03-18 10:35:47.337197,112928.92,109378.29,526,208
Polkadot,DOT,2023-03-18 10:35:47.337197,89429.31,87640.43,767,318
Binance Coin,BNB,2023-03-18 10:35:47.337197,48797.95,47472.3,800,398
Dogecoin,DOGE,2023-03-18 10:35:47.337197,30139.43,29779.72,441,469
Bitcoin,BTC,2023-03-19 10:35:47.337197,7911.5,7701.24,657,614
Ethereum,ETH,2023-03-19 10:35:47.337197,68336.56,67109.32,547,665
Ripple,XRP,2023-03-19 10:35:47.337197,41028.25,40061.19,943,330
Litecoin,LTC,2023-03-19 10:35:47.337197,30023.68,28917.95,507,364
Cardano,ADA,2023-03-19 10:35:47.337197,25710.97,25364.71,232,142
Polkadot,DOT,2023-03-19 10:35:47.337197,51029.16,49782.88,161,249
Binance Coin,BNB,2023-03-19 10:35:47.337197,60074.01,57127.16,123,697
Dogecoin,DOGE,2023-03-19 10:35:47.337197,3803.4,3628.94,840,532
Bitcoin,BTC,2023-03-20 10:35:47.337197,75672.47,72158.69,488,749
Ethereum,ETH,2023-03-20 10:35:47.337197,99078.81,95097.21,203,655
Ripple,XRP,2023-03-20 10:35:47.337197,12073.93,11702.19,593,209
Litecoin,LTC,2023-03-20 10:35:47.337197,109573.54,106139.12,919,459
Cardano,ADA,2023-03-20 10:35:47.337197,33046.39,31522.85,384,891
Polkadot,DOT,2023-03-20 10:35:47.337197,87063.13,83700.73,724,725
Binance Coin,BNB,2023-03-20 10:35:47.337197,1001.49,968.55,695,769
Dogecoin,DOGE,2023-03-20 10:35:47.337197,42794.59,41342.41,429,556
Bitcoin,BTC,2023-03-21 10:35:47.337197,37848.74,35991.67,520,757
Ethereum,ETH,2023-03-21 10:35:47.337197,24706.92,23579.12,998,481
Ripple,XRP,2023-03-21 10:35:47.337197,26202.59,24903.86,143,100
Litecoin,LTC,2023-03-21 10:35:47.337197,61630.22,59098.67,120,685
Cardano,ADA,2023-03-21 10:35:47.337197,69090.36,66259.35,629,497
Polkadot,DOT,2023-03-21 10:35:47.337197,35080.35,33950.89,549,493
Binance Coin,BNB,2023-03-21 10:35:47.337197,512.65,496.27,240,352
Dogecoin,DOGE,2023-03-21 10:35:47.337197,61034.3,58891.04,741,146
Bitcoin,BTC,2023-03-22 10:35:47.337197,20055.19,19698.53,937,806
Ethereum,ETH,2023-03-22 10:35:47.337197,7323.18,6971.72,166,227
Ripple,XRP,2023-03-22 10:35:47.337197,32301.51,31053.74,286,507
Litecoin,LTC,2023-03-22 10:35:47.337197,8830.8,8466.97,167,217
Cardano,ADA,2023-03-22 10:35:47.337197,72536.42,69519.21,816,174
Polkadot,DOT,2023-03-22 10:35:47.337197,9088.98,8708.33,383,796
Binance Coin,BNB,2023-03-22 10:35:47.337197,52213.77,49688.23,878,478
Dogecoin,DOGE,2023-03-22 10:35:47.337197,53606.66,50963.9,737,342
Bitcoin,BTC,2023-03-23 10:35:47.337197,74526.11,72265.3,942,273
Ethereum,ETH,2023-03-23 10:35:47.337197,18022.84,17206.79,400,556
Ripple,XRP,2023-03-23 10:35:47.337197,29865.17,28636.14,454,241
Litecoin,LTC,2023-03-23 10:35:47.337197,37056.6,35277.0,303,316
Cardano,ADA,2023-03-23 10:35:47.337197,1008.3,981.13,882,162
Polkadot,DOT,2023-03-23 10:35:47.337197,76616.67,75012.43,827,660
Binance Coin,BNB,2023-03-23 10:35:47.337197,12973.71,12706.61,394,395
Dogecoin,DOGE,2023-03-23 10:35:47.337197,52308.08,50704.13,185,78
Bitcoin,BTC,2023-03-24 10:35:47.337197,15911.8,15201.61,395,487
Ethereum,ETH,2023-03-24 10:35:47.337197,52258.74,51291.59,506,456
Ripple,XRP,2023-03-24 10:35:47.337197,73643.2,71261.21,496,232
Litecoin,LTC,2023-03-24 10:35:47.337197,8360.8,8028.48,218,493
Cardano,ADA,2023-03-24 10:35:47.337197,27487.59,27175.13,595,774
Polkadot,DOT,2023-03-24 10:35:47.337197,35785.63,34645.77,822,219
Binance Coin,BNB,2023-03-24 10:35:47.337197,40367.76,39765.33,946,443
Dogecoin,DOGE,2023-03-24 10:35:47.337197,40015.22,38854.37,361,788
Bitcoin,BTC,2023-03-25 10:35:47.337197,21776.31,21337.07,907,720
Ethereum,ETH,2023-03-25 10:35:47.337197,5446.32,5310.61,278,231
Ripple,XRP,2023-03-25 10:35:47.337197,46054.66,44665.28,302,816
Litecoin,LTC,2023-03-25 10:35:47.337197,77896.79,74826.71,625,497
Cardano,ADA,2023-03-25 10:35:47.337197,44373.29,43662.85,588,123
Polkadot,DOT,2023-03-25 10:35:47.337197,91849.25,88403.33,378,384
Binance Coin,BNB,2023-03-25 10:35:47.337197,8566.02,8261.82,792,430
Dogecoin,DOGE,2023-03-25 10:35:47.337197,37073.22,35760.4,637,218
Bitcoin,BTC,2023-03-26 10:35:47.337197,67806.79,67090.7,450,613
Ethereum,ETH,2023-03-26 10:35:47.337197,35924.85,35466.51,597,562
Ripple,XRP,2023-03-26 10:35:47.337197,4849.69,4684.81,590,141
Litecoin,LTC,2023-03-26 10:35:47.337197,19568.72,18971.68,495,454
Cardano,ADA,2023-03-26 10:35:47.337197,11813.09,11624.56,596,497
Polkadot,DOT,2023-03-26 10:35:47.337197,40000.08,38471.46,379,592
Binance Coin,BNB,2023-03-26 10:35:47.337197,41393.58,40632.14,153,667
Dogecoin,DOGE,2023-03-26 10:35:47.337197,58402.54,55546.98,489,317
Bitcoin,BTC,2023-03-27 10:35:47.337197,27468.96,27182.23,649,751
Ethereum,ETH,2023-03-27 10:35:47.337197,66473.77,63837.32,829,214
Ripple,XRP,2023-03-27 10:35:47.337197,1527.27,1473.25,943,703
Litecoin,LTC,2023-03-27 10:35:47.337197,30646.92,29795.72,972,152
Cardano,ADA,2023-03-27 10:35:47.337197,4964.29,4721.22,972,797
Polkadot,DOT,2023-03-27 10:35:47.337197,4104.95,4020.54,126,182
Binance Coin,BNB,2023-03-27 10:35:47.337197,44361.77,43575.41,548,692
Dogecoin,DOGE,2023-03-27 10:35:47.337197,25632.26,24423.27,196,356
Bitcoin,BTC,2023-03-28 10:35:47.337197,10404.11,10008.27,204,438
Ethereum,ETH,2023-03-28 10:35:47.337197,5785.85,5579.26,547,513
Ripple,XRP,2023-03-28 10:35:47.337197,42292.71,41637.89,486,888
Litecoin,LTC,2023-03-28 10:35:47.337197,24005.97,23155.01,834,505
Cardano,ADA,2023-03-28 10:35:47.337197,10145.6,9857.22,784,540
Polkadot,DOT,2023-03-28 10:35:47.337197,33249.67,31908.36,177,786
Binance Coin,BNB,2023-03-28 10:35:47.337197,1278.05,1245.59,853,533
Dogecoin,DOGE,2023-03-28 10:35:47.337197,29995.59,29038.48,150,226
Bitcoin,BTC,2023-03-29 10:35:47.337197,5232.64,5034.91,205,533
Ethereum,ETH,2023-03-29 10:35:47.337197,77866.06,74692.7,678,106
Ripple,XRP,2023-03-29 10:35:47.337197,22155.85,21444.58,992,756
Litecoin,LTC,2023-03-29 10:35:47.337197,73917.68,72101.54,873,255
Cardano,ADA,2023-03-29 10:35:47.337197,58682.76,57491.32,632,776
Polkadot,DOT,2023-03-29 10:35:47.337197,4397.78,4185.42,274,307
Binance Coin,BNB,2023-03-29 10:35:47.337197,99674.88,98361.28,997,131
Dogecoin,DOGE,2023-03-29 10:35:47.337197,10796.29,10580.96,151,875
Bitcoin,BTC,2023-03-30 10:35:47.337197,31520.16,30068.68,833,509
Ethereum,ETH,2023-03-30 10:35:47.337197,1324.27,1309.72,455,180
Ripple,XRP,2023-03-30 10:35:47.337197,12370.12,11953.1,246,208
Litecoin,LTC,2023-03-30 10:35:47.337197,57016.05,54747.42,245,158
Cardano,ADA,2023-03-30 10:35:47.337197,25231.42,24374.12,874,80
Polkadot,DOT,2023-03-30 10:35:47.337197,93760.73,91902.72,739,470
Binance Coin,BNB,2023-03-30 10:35:47.337197,7177.06,6959.42,676,861
Dogecoin,DOGE,2023-03-30 10:35:47.337197,16902.52,16400.99,306,479
Bitcoin,BTC,2023-03-31 10:35:47.337197,52067.79,50326.98,185,161
Ethereum,ETH,2023-03-31 10:35:47.337197,30920.98,30206.6,744,560
Ripple,XRP,2023-03-31 10:35:47.337197,30518.5,29483.32,203,202
Litecoin,LTC,2023-03-31 10:35:47.337197,32677.06,32248.5,965,747
Cardano,ADA,2023-03-31 10:35:47.337197,24811.76,24099.52,554,876
Polkadot,DOT,2023-03-31 10:35:47.337197,21483.61,20784.46,927,697
Binance Coin,BNB,2023-03-31 10:35:47.337197,6737.2,6641.88,249,711
Dogecoin,DOGE,2023-03-31 10:35:47.337197,28109.55,27010.26,689,807
Bitcoin,BTC,2023-04-01 10:35:47.337197,77332.86,75375.59,387,386
Ethereum,ETH,2023-04-01 10:35:47.337197,55016.9,52403.48,753,701
Ripple,XRP,2023-04-01 10:35:47.337197,12208.8,11649.4,277,242
Litecoin,LTC,2023-04-01 10:35:47.337197,46336.93,44562.23,678,378
Cardano,ADA,2023-04-01 10:35:47.337197,18376.95,17774.44,753,555
Polkadot,DOT,2023-04-01 10:35:47.337197,27730.11,26582.25,836,88
Binance Coin,BNB,2023-04-01 10:35:47.337197,37372.82,36761.95,205,703
Dogecoin,DOGE,2023-04-01 10:35:47.337197,71301.77,70116.45,460,131
Bitcoin,BTC,2023-04-02 10:35:47.337197,55325.77,53251.54,886,795
Ethereum,ETH,2023-04-02 10:35:47.337197,4302.58,4229.68,108,307
Ripple,XRP,2023-04-02 10:35:47.337197,18390.88,17957.91,342,660
Litecoin,LTC,2023-04-02 10:35:47.337197,55441.78,53834.3,581,777
Cardano,ADA,2023-04-02 10:35:47.337197,17276.78,16540.75,356,362
Polkadot,DOT,2023-04-02 10:35:47.337197,3073.34,2946.82,482,138
Binance Coin,BNB,2023-04-02 10:35:47.337197,84955.32,80839.73,151,473
Dogecoin,DOGE,2023-04-02 10:35:47.337197,83120.74,78993.76,599,880
Bitcoin,BTC,2023-04-03 10:35:47.337197,20351.7,19514.17,688,791
Ethereum,ETH,2023-04-03 10:35:47.337197,36519.64,35284.53,168,138
Ripple,XRP,2023-04-03 10:35:47.337197,56074.26,54491.46,341,157
Litecoin,LTC,2023-04-03 10:35:47.337197,54552.11,52095.68,263,148
Cardano,ADA,2023-04-03 10:35:47.337197,52289.45,49825.28,716,379
Polkadot,DOT,2023-04-03 10:35:47.337197,12166.9,11596.78,579,820
Binance Coin,BNB,2023-04-03 10:35:47.337197,10237.83,9815.43,696,428
Dogecoin,DOGE,2023-04-03 10:35:47.337197,73473.97,71113.26,954,329
Bitcoin,BTC,2023-04-04 10:35:47.337197,78498.13,76116.38,828,504
Ethereum,ETH,2023-04-04 10:35:47.337197,6183.32,5918.87,608,840
Ripple,XRP,2023-04-04 10:35:47.337197,63537.83,60642.88,550,744
Litecoin,LTC,2023-04-04 10:35:47.337197,80811.62,78836.84,939,734
Cardano,ADA,2023-04-04 10:35:47.337197,13767.99,13528.97,900,832
Polkadot,DOT,2023-04-04 10:35:47.337197,38975.11,37807.24,697,763
Binance Coin,BNB,2023-04-04 10:35:47.337197,28042.94,26847.16,126,232
Dogecoin,DOGE,2023-04-04 10:35:47.337197,8094.6,7853.72,805,461
Bitcoin,BTC,2023-04-05 10:35:47.337197,26785.84,25876.24,709,430
Ethereum,ETH,2023-04-05 10:35:47.337197,1959.73,1886.22,995,844
Ripple,XRP,2023-04-05 10:35:47.337197,73611.74,71114.98,604,703
Litecoin,LTC,2023-04-05 10:35:47.337197,19994.87,19704.06,129,559
Cardano,ADA,2023-04-05 10:35:47.337197,4473.61,4389.93,406,372
Polkadot,DOT,2023-04-05 10:35:47.337197,43388.98,41686.84,194,582
Binance Coin,BNB,2023-04-05 10:35:47.337197,35667.56,34005.29,390,658
Dogecoin,DOGE,2023-04-05 10:35:47.337197,69017.15,68126.47,936,293
Bitcoin,BTC,2023-04-06 10:35:47.337197,34537.64,33344.06,856,228
Ethereum,ETH,2023-04-06 10:35:47.337197,16246.62,15718.68,672,600
Ripple,XRP,2023-04-06 10:35:47.337197,27707.17,26613.26,212,632
Litecoin,LTC,2023-04-06 10:35:47.337197,41887.86,41382.71,241,899
Cardano,ADA,2023-04-06 10:35:47.337197,33542.74,32304.27,816,366
Polkadot,DOT,2023-04-06 10:35:47.337197,55427.39,53186.24,732,838
Binance Coin,BNB,2023-04-06 10:35:47.337197,6900.33,6779.54,135,660
Dogecoin,DOGE,2023-04-06 10:35:47.337197,42949.45,41629.8,193,126
Bitcoin,BTC,2023-04-07 10:35:47.337197,23448.04,22707.23,787,532
Ethereum,ETH,2023-04-07 10:35:47.337197,42468.5,40609.59,341,871
Ripple,XRP,2023-04-07 10:35:47.337197,43980.27,43347.65,850,787
Litecoin,LTC,2023-04-07 10:35:47.337197,44738.99,44217.59,573,527
Cardano,ADA,2023-04-07 10:35:47.337197,35078.25,33934.22,562,108
Polkadot,DOT,2023-04-07 10:35:47.337197,34821.79,33196.5,617,778
Binance Coin,BNB,2023-04-07 10:35:47.337197,36633.65,35525.6,558,276
Dogecoin,DOGE,2023-04-07 10:35:47.337197,101343.38,97983.36,429,427
Bitcoin,BTC,2023-04-08 10:35:47.337197,84846.87,81094.89,150,814
